流水號,X,Y
892795,275058.7188,2759696.75
892796,275039.5,2759722.5
892797,275026.2188,2759739.75
28710,,
892798,275034.2188,2759751
28711,,
892799,275053.7813,2759761
28712,,
892800,275075.5625,2759738.5
28713,,
892801,275094.9375,2759716
28714,,
892802,275110.6875,2759699.5
28715,,
892803,275095.6875,2759681.25
892804,275130.0625,2759696.75
892805,275157.125,2759713.5
892806,275190.1875,2759734.75
892807,275212.9375,2759748.75
892808,275209.0938,2759771.25
892809,275186.4688,2759802
892810,275164.4375,2759732.25
892811,275141.625,2759762
892812,275124.7188,2759784.75
892813,275113.625,2759799.75
892814,275059.5313,2759773.25
892815,275082.1563,2759786.25
892816,275100.1875,2759797.75
892817,275134.6875,2759817.75
892818,275164.2188,2759832
892819,275205.6563,2759857.25
892820,275229.4063,2759828
892821,275178.0313,2759861
892822,275143.125,2759841.75
892823,275103.25,2759817
892824,275011.625,2759760.25
892825,275018.8125,2759767.75
892826,275133,2759857.25
892827,275135,2759895.75
892828,275122.875,2759881.75
892829,275093.1875,2759853
892830,275102.5313,2759864.75
892831,275090.4375,2759908.75
892832,275047.375,2759946.5
892833,275031.3438,2759926.75
99721108,275031.3438,2759926.75
892834,275036.4063,2759975.25
892835,275070.5313,2760001.25
892836,275049.5938,2760017.5
892837,275022.9063,2760027.25
892838,275046.2188,2759781.5
892839,275023.9063,2759802
892840,275040.8125,2759812
892841,275057.0313,2759828
892842,275037.0938,2759849.75
892843,275018.1875,2759868.75
892844,275000.9688,2759847.75
892845,274982.7188,2759831.5
892846,274963.8125,2759850
892847,274941.1875,2759829
892848,274898.3125,2759864.5
892850,274925.2813,2759886.5
892851,274931.8125,2759886.25
892852,274955.375,2759904.5
892853,274985.75,2759872
892854,274959.4063,2759934.25
892855,274979.3438,2759965.25
99720504,274994.875,2759994
99720505,275009.5938,2760024.5
99720506,275006.5,2759960.25
99720507,275009.8438,2759935
99720508,275641.875,2759528.75
99724837,275431.9784,2759706.406
99723975,0,0
99720509,275909.875,2759829
99720510,275911.0313,2759803.5
99720511,275920.9688,2759803.5
892632,275933.4688,2760014
892633,275887.1875,2760013
892634,275843.125,2760013
99723990,0,0
892856,276046.396,2759554.807
892857,276035.896,2759550.807
892858,276027.396,2759555.807
892859,275983.375,2759580
892860,276012.396,2759590.807
892861,276060.1563,2759633.5
892862,276076.6563,2759689.75
892863,276094.875,2759715
892864,276103.8438,2759731.25
892865,276122.9375,2759748.5
892866,276064.8125,2759660
892867,276045.125,2759555.25
892868,276101.5313,2759544.5
892869,276147.5,2759544.75
892870,276180.7813,2759546.5
892871,276200.7813,2759560
892872,276208.7813,2759582.5
892873,276208.0938,2759608.25
892874,276207.625,2759627.75
892875,276206.2813,2759660.5
892876,276210.9375,2759695.75
892877,276174.3125,2759713
892878,276183.7813,2759757.5
892879,276258.2188,2759668
892880,276282.875,2759657.5
892881,276246.4063,2759689.25
892882,276272.375,2759708.5
892883,276303.5313,2759695
892884,276222.5313,2759749
892885,276226.6563,2759747
892886,276246.25,2759737.75
892887,276280.5313,2759723.25
892888,276301.6875,2759714
892889,276325.6563,2759703.5
892890,276365.625,2759722
892891,276057.7188,2759503.75
99721109,276057.7188,2759503.75
892892,276066.5625,2759475.75
99721110,276066.5625,2759475.75
892893,276082.5625,2759443
99721111,276082.5625,2759443
892894,276093.375,2759419.75
99721112,276093.375,2759419.75
892895,276106.4688,2759391
99721113,276106.4688,2759391
892896,276118.3438,2759365.25
99721114,276118.3438,2759365.25
892897,276135.8125,2759329.25
99721115,276135.8125,2759329.25
892898,275991.5625,2759392.75
892899,275969.0625,2759356.5
892900,275936.125,2759372.75
892901,275958.9375,2759363.5
892902,275987.7188,2759360.25
892903,276020.6563,2759380.75
892904,276059.2188,2759373
892905,276018.2188,2759428
892906,276024.5,2759447
892907,276035.375,2759486
892908,275813.4688,2759579.25
892909,275807.375,2759547.75
892910,275785.8438,2759506.5
892911,275738.8438,2759520.75
892912,275692.1875,2759528.75
892913,275611.6563,2759534
892914,275598.7813,2759569.25
892915,275589.4063,2759595.5
892916,275576.875,2759630.25
892917,275563.7813,2759508.75
892918,275555.0625,2759543.75
892919,275541.5313,2759580
892920,275498.4375,2759533.5
892921,275514.7188,2759504.25
892922,275494.3125,2759569.75
892923,275347.875,2759470
892924,275605.6875,2759500.25
892925,275565.6875,2759489.75
892926,275531.125,2759474.25
892927,275505.0625,2759456.25
892928,275474.1875,2759436.25
892929,275441.5938,2759414.5
892930,275426.125,2759405.75
892931,275404.75,2759391.5
892932,275379.9688,2759374
892933,275351.8438,2759351
892934,275331.0313,2759335.25
892935,275363.6563,2759399
892936,275348.3125,2759404.75
892937,275511.9688,2759501.5
892938,275484.625,2759483.5
892939,275439.3438,2759454.25
892940,275373.2188,2759410.75
892941,275407.2813,2759433.25
892942,275372.9375,2759425.75
892943,275389.8125,2759441.5
892944,275409.8125,2759461.75
892945,275430.625,2759475.75
892946,275458.7813,2759498.25
892947,275478.7813,2759511.25
892948,275496.125,2759526.25
892949,275483.875,2759548.5
892950,275453.3438,2759528.75
892951,275418.1875,2759504.25
892952,275388.0313,2759484.75
892953,275359.8125,2759459.75
892954,275590.2813,2759473.75
892955,275544.4063,2759455.25
28716,,
892956,275511.875,2759433.25
28717,,
892957,275466.625,2759404.75
28718,,
892958,275458.875,2759396
28719,,
892959,275418.5313,2759369.75
28720,,
892960,275380.8125,2759348.5
28721,,
892961,275550.1563,2759436.75
28722,,
892962,275522.375,2759418
28723,,
892963,275489.1875,2759397.75
28724,,
892964,275496.5313,2759365.5
28725,,
892965,275514.9375,2759340.5
28726,,
892966,275531.125,2759317
28727,,
892967,275565.5938,2759342
28728,,
892968,275588.875,2759359.75
892969,275618.875,2759382.5
892970,275630.0625,2759369.75
892971,275576.2188,2759331.25
892972,275544,2759295.5
892973,275597.25,2759343.5
892974,275567.5,2759256.75
892975,275579.625,2759274.25
892976,275604.8438,2759295
892977,275596.5938,2759308.25
892978,275626.9063,2759309.25
892979,275624.8125,2759335
892980,275636.8125,2759277
892981,275585.5938,2759228.5
892982,275603.25,2759248.25
892983,275625.375,2759266.5
892984,275658.7813,2759265.75
892985,275671.3438,2759255.5
892986,275690.5,2759271
892987,275677.7813,2759223
892988,275710.1563,2759246.75
892989,275697.625,2759197.25
892990,275681.6563,2759185.5
892991,275727.9375,2759168.75
892992,275761.25,2759171
892993,275749.625,2759198.25
892994,275735.0625,2759211.5
892995,275726.625,2759255
892996,275774.5,2759220.75
892997,275792.8125,2759236.25
892998,275834.9063,2759229.5
892999,275854.5,2759224.25
893000,275867.0313,2759191.75
893001,275856.75,2759156.5
893002,275881.5625,2759158
893003,275876.0313,2759224
893004,275889.5313,2759262.25
893005,275901.75,2759301.5
893006,275907.2188,2759322.25
893007,275945.9688,2759313.5
893008,275941.2813,2759317.25
893009,275913.3125,2759325.25
893010,275876.375,2759344.25
893011,275842.625,2759347.25
893012,275804.0625,2759330
893015,275767.0938,2759311.25
893016,275777.1563,2759288.25
893018,275857.4063,2759301.75
893020,275852.25,2759284.25
893022,275839.25,2759255.25
893024,275239.9688,2759444.75
99720513,275794.2813,2759161.25
99721116,276023.7813,2759594.75
99726644,0,0
28729,,
28730,,
28731,,
28732,,
28733,,
28734,,
28735,,
28736,,
28737,,
28738,,
28739,,
28740,,
28741,,
28742,,
28743,,
28744,,
28745,,
28746,,
28747,,
893026,275096.6875,2761048
893027,275140.9688,2761043.5
893028,275184.375,2761044.5
893029,275175.625,2761124.25
893030,275181.25,2761128.75
893031,275206.625,2761149.25
893032,275167.7188,2761089.75
893033,275182.2188,2761072
893034,275203.75,2761046.5
893035,275223.0313,2761024.25
893036,275255.4063,2761002
893037,275290.5938,2760977.5
893038,275297.3125,2760939
893039,275316.4063,2760882.5
893040,275336.6875,2760833
893041,275364.4688,2760725.25
893042,275387.5,2760652.5
893043,275409.2188,2760604.5
893044,275436.5313,2760558
893045,275469.5938,2760513.75
893046,275518.4063,2760464
893047,275574.2813,2760421.75
893048,275616.7813,2760393
893049,275659.5313,2760363.75
893050,275704.0313,2760332.75
893051,275736.1563,2760342
893052,275700.5,2760366.25
893053,275654.9688,2760397.5
893054,275605.4063,2760431.75
893055,275564.9375,2760459.75
893056,275512.3438,2760504.25
893057,275472.375,2760550
893058,275444.3125,2760594
893059,275422.625,2760635.75
893060,275406,2760679.25
893061,275379.5625,2760764
893062,275361,2760822.5
893063,275348.625,2760862.5
893064,275326.2813,2760936.75
893065,275297.75,2760991.25
893066,275252.5313,2761019.5
893067,275229.2188,2761048
893068,275207.3438,2761070
893069,275185.9375,2761093.75
893070,275167.8438,2761118
893071,275237.0938,2761004.25
893072,275226.4063,2760994.5
893073,275203.2188,2760939
893074,275332.2813,2760698.5
893075,275313.9688,2760588.75
893076,275289.875,2760578.75
893077,275233.875,2760590.75
893078,275209.6875,2760597.75
893079,275204.5938,2760636.75
893080,275224.3438,2760652
893081,275265.2813,2760550
893082,275356.9688,2760619.5
893083,275351.875,2760592.5
893084,275346.8438,2760578.5
893085,275435.4375,2760530.5
893086,275403.0625,2760506.75
893087,275351.625,2760532.25
893088,275437.625,2760505.25
893089,275410.0313,2760467.25
893090,275430.375,2760474.75
893091,275438.4063,2760444.5
893092,275410.7813,2760437.75
893093,275387.2188,2760443.25
893094,275322.5625,2760393.75
893095,275215.0625,2760361.5
893096,275188.375,2760297.25
893097,275159.0313,2760282.5
893098,275138.75,2760281.75
893099,275124.6563,2760254.25
893100,275093.2188,2760223.75
893101,275071.8125,2760165.25
893102,275051.5313,2760129.5
893103,275486.7813,2760553.5
893104,275495.625,2760611.75
893105,275576.5625,2760508.25
893106,275613.5,2760568
893107,275671.1563,2760537.25
893108,275803.4375,2760530
893109,275830.75,2760514.25
893110,275865.3125,2760480.25
893111,275875.9063,2760446.75
893112,275467.3125,2760579.75
893113,275465.8125,2760819
893114,275473.4063,2760827.25
893115,275270.6875,2761035.5
893116,275967.3438,2761011.75
893117,276011.0313,2761017
893118,276077.25,2761025
893119,276115.875,2761027.75
893120,276154.3125,2761029.5
893121,275934.8438,2761020
893122,275892.9063,2761026.5
893123,275858.6563,2761035.75
893124,275820.9063,2761038.25
893125,275787.3438,2761044.75
28748,,
893126,275749.7188,2761043
28749,,
893127,275706.5,2761034.25
28750,,
893128,275664.8125,2761022.75
28751,,
893130,275608.4375,2761004.25
28753,,
893131,275584.7813,2760997.25
28752,,
893132,275554.7188,2760999.5
28754,,
893133,275523.4688,2761004.5
893134,275489.5938,2761011.75
893135,275434.9688,2761023.5
893136,275395.125,2761026.75
893137,275376.5313,2761029.25
893138,275335.875,2761034
893139,275305.25,2761033.75
893140,275299.75,2761005
893141,275294.2813,2760997
893142,275435.3125,2760992
893143,275420.7188,2760955.25
893144,275402.0313,2760909.25
893145,275383.7813,2760854.5
893146,275376.0625,2760842.25
893147,275455.625,2760983.25
893148,275449.125,2760962.75
893149,275433.2813,2760923.5
893150,275415.4375,2760889.5
893151,275456.0313,2760883.75
893152,275511.4063,2760871.25
893153,275482.75,2760923.25
893154,275495.2813,2760956.25
893155,275557.3125,2760945
893156,275536.25,2760909.25
893157,275520.125,2760883.5
893158,275808.9375,2761011.25
893159,275812.2188,2760984.25
893160,275829.5938,2760947.75
893161,275837.75,2760905.25
893162,275844.9688,2760875.75
893163,275852.5,2760843.5
893164,275864.5938,2760799.25
893165,275878.0313,2760757.25
893166,275873.4688,2760716
893167,275903.7188,2760657
893168,275924.5938,2760617.75
893169,275911.4375,2760698.5
893170,275947.7813,2760700
893171,275903.8438,2760724.75
893172,275929.1563,2760726
893173,275967.3438,2760722.25
893174,275832.1875,2760879.5
893175,275790.9375,2760873.25
893176,275776.2188,2760913.5
893177,275750.0313,2760895.5
893178,275761.1563,2760864.75
893179,275770,2760851
893180,275774.5938,2760836.5
893181,275769.3438,2760808
893182,275808.0313,2760721.25
893183,275836.25,2760729.75
893184,275796.4375,2760759.75
893185,275839.7813,2760768.75
893186,275784.7188,2760799.25
893187,275806.6563,2760805.5
893188,275834.1563,2760811.75
893189,275814.1875,2760839.25
893190,275724.8438,2760838.25
893191,275690.125,2760830.75
893192,275701.25,2760813.25
893193,275750.375,2760797.25
893194,275710.75,2760783
893195,275674.75,2760779
893196,275710.0625,2760771
893197,275781.7813,2760768.25
893198,275747.0938,2760758
893199,275717.625,2760752.75
893200,275684.5625,2760748.5
893201,275646.6563,2760742.75
893202,275631.988,2760751.12
893203,275761.4063,2760713.5
893204,275726.2813,2760705
893205,275680.5,2760699.75
893206,275646.2188,2760696.75
893207,275866.3438,2760737.5
893208,275806.9688,2760700
893209,275777.7188,2760690.25
893210,275789,2760663.75
893211,275797.875,2760644.75
893212,275803.6875,2760632.25
893213,275816.3438,2760616
893214,275835.3125,2760596
893215,275860.3438,2760580.75
893216,275860.4063,2760551.75
893217,275867.1563,2760524.25
893218,275752.2188,2760671.25
893219,275768.5313,2760636.5
893220,275789.2813,2760605.5
893221,275927.1563,2760982.25
893222,275934.5,2760951.5
893223,275933.7813,2760929
893224,275968.75,2760932
893225,276138.8125,2760992.5
893226,276118.4688,2760960
28755,,
893227,276085.4688,2760914.75
28756,,
893228,276045.25,2760836.5
28757,,
893229,276022.25,2760801.5
28758,,
893230,275997.1875,2760758.75
28759,,
893231,275977.6875,2760724.25
28760,,
893233,275816.1563,2761051
893234,275848.5625,2761087.25
893235,275864.2813,2761122.25
893236,275884.5625,2761157.25
893237,275905.5313,2761220.5
893238,275923.1875,2761269.75
893239,275935.9375,2761309.75
893240,275943.5313,2761334.25
893241,275952.375,2761367.25
893242,275959.375,2761398
893243,275659.3438,2761042.75
893244,275696.0625,2761065
893245,275684.6875,2761113.5
893246,275701.0313,2761148.5
893247,275699.375,2761215.5
893248,275698.6563,2761263.75
893249,275669.5625,2761319
893250,275670,2761332.5
893251,275705.8125,2761371.25
893252,275692.0313,2761389.75
893253,275670.9375,2761415.25
99721117,275670.9375,2761415.25
893254,275708.375,2761446.25
893256,275733.9375,2761469
893258,275679.7188,2761463.25
893259,275652.5,2761494.25
893260,275647.5,2761346
893262,275630.6875,2761375.25
893263,275629.75,2761408.5
893264,275603.7188,2761424.75
99720514,275606.0938,2761326.75
99720515,275595.6563,2761331.75
99720516,275603.5313,2761346.5
99720517,275562.2813,2761368.25
99720518,275550.2188,2761391
99720519,275545.9375,2761415
99720520,275478.25,2761045.75
99720521,275410.625,2761058
99720522,275911.9688,2760448.75
99720500,275937.0625,2760363.75
99723348,275854.2506,2760821.14
28761,,
28762,,
28763,,
28764,,
28765,,
28766,,
28767,,
28768,,
28769,,
35383,,
28771,,
28772,,
99720534,275883.5,2760682
99720535,275893.5313,2760693
99720536,275944.5938,2760916.75
99721118,275465.625,2760425.25
99721119,275163.9063,2760237.5
893266,276108.0313,2760936.25
893267,276083.375,2760878.25
893268,276065.625,2760852.5
893269,275963.9688,2760689
893270,275952.25,2760660
893271,275936.5938,2760622.25
893272,275924.2188,2760581
893273,275920.4063,2760564.25
893274,275919.25,2760517.5
893275,275923.5938,2760487.5
893276,275926.9688,2760465
893277,275929.6875,2760436.75
893278,275942.25,2760396.25
893279,276138.125,2760951.5
893280,276153.2813,2760958
893281,276200.1563,2760951.25
893282,276276.7188,2760952.75
893283,276144.5313,2760928.5
893284,276200.625,2760928
893285,276238.2188,2760933.25
893286,276265.7813,2760928.5
893287,276202.5625,2760908
893288,276273.375,2760909.5
893289,276085.9375,2760887.75
893290,276106.5,2760884.5
893291,276142.625,2760875.25
893292,276174.5,2760869.25
893293,276201.5938,2760860.25
893296,276055.625,2760779.5
893297,275928.125,2760517.25
893298,275950.5313,2760522.25
893299,275980.1875,2760527.5
893300,276008.375,2760535
893301,276032.125,2760539.25
893302,276082.625,2760549.5
893303,276124.625,2760557.75
893304,275965.1563,2760525.75
893305,275951.0313,2760553.25
893306,275987.1563,2760564
893307,276018.4375,2760571.25
893308,276046.625,2760578
893309,276075.6563,2760583.5
893310,276107.2188,2760591.25
893312,275961.2188,2760491.25
893313,276000.4375,2760494.75
893314,276039.9063,2760501.25
893315,276095.3125,2760514.25
893316,276122.1875,2760519.75
893317,276097.9063,2760613
893318,276028.5,2760594
893319,276030.1875,2760556
893320,276036.8438,2760521.75
893321,275974.4688,2760403
893322,276044.1875,2760384.5
893323,276038.8125,2760419
893324,276035.7813,2760454.25
893325,276029.0938,2760369.25
893326,275984.0625,2760361.5
893327,276087.7813,2760394
893328,276133.6563,2760403.5
893329,276087.5938,2760425.75
893330,276116.3125,2760431.5
893331,276159.5,2760401
893332,276150,2760407.5
893333,276158.0625,2760424.25
893334,276153.2813,2760441.5
893335,276146.0625,2760452.25
893336,276151.625,2760472
893337,276143.5938,2760491.5
893338,276191.7188,2760423
893339,276222.9375,2760427
893340,276271.6875,2760433
893341,276185.125,2760451
893342,276222.9375,2760456.25
893343,276257.4375,2760464
893344,276053,2760479.25
893345,276083.0313,2760486.75
893346,276113,2760493
